# Robotarm 2D scan with the following settings:
# scan_size=0.3, 
# scan_step=0.02, 
# n_meas=5.0, 
# nudge=0.0 
n_meas,xreal,yreal,zreal,x,y,z,col,row,power,err_power
5.0,0.01992499217292286,-0.17999222352772504,0.1389968116056427,0.020000000000000295,-0.17999999999999988,0.0,16.0,3.0,2.7340000000000003e-09,4.560701700396522e-12
5.0,0.04003212196564539,-0.17997924902476337,0.13898378772381031,0.04000000000000031,-0.17999999999999988,0.0,17.0,3.0,2.5019999999999994e-09,5.215361924162126e-12
5.0,0.06000835330786518,-0.18003004765614133,0.1389471839710722,0.06000000000000033,-0.17999999999999988,0.0,18.0,3.0,2.46e-09,0.0
5.0,0.07998948624560552,-0.1799340461283625,0.1389547376783219,0.08000000000000035,-0.17999999999999988,0.0,19.0,3.0,2.292e-09,5.215361924162126e-12
5.0,0.10005192271284057,-0.1799939063878364,0.1389394684835108,0.10000000000000037,-0.17999999999999988,0.0,20.0,3.0,2.174e-09,2.1908902300206114e-12
5.0,0.11995536799048283,-0.17995338939462413,0.13895013320584576,0.12000000000000038,-0.17999999999999988,0.0,21.0,3.0,2.0159999999999997e-09,3.5777087639996605e-12
5.0,0.1399838587523744,-0.1799966833136607,0.13894956500526318,0.1400000000000004,-0.17999999999999988,0.0,22.0,3.0,1.778e-09,3.346640106136291e-12
5.0,0.1599625528344214,-0.17994668633315797,0.1389565829441211,0.16000000000000042,-0.17999999999999988,0.0,23.0,3.0,1.6e-09,3.999999999999986e-12
5.0,0.1800330964119003,-0.18013243151156566,0.1388472335899119,0.18000000000000044,-0.17999999999999988,0.0,24.0,3.0,1.4320000000000002e-09,5.215361924162101e-12
5.0,0.199997344518486,-0.1798804378409496,0.13885719998363688,0.20000000000000046,-0.17999999999999988,0.0,25.0,3.0,1.26e-09,2.8284271247461802e-12
5.0,0.21999152901433922,-0.1799947547472699,0.13884530085180813,0.22000000000000047,-0.17999999999999988,0.0,26.0,3.0,1.084e-09,4.560701700396536e-12
5.0,0.2399248167527923,-0.18005203503135803,0.1388236194906987,0.2400000000000005,-0.17999999999999988,0.0,27.0,3.0,9.739999999999997e-10,2.1908902300206566e-12
5.0,-0.23997115223291593,-0.16002031728096855,0.13920654835288077,-0.23999999999999994,-0.15999999999999986,0.0,28.0,3.0,1.426e-09,9.633275663033826e-12
5.0,-0.21999132047752162,-0.16005889325601869,0.13912636689432117,-0.21999999999999992,-0.15999999999999986,0.0,29.0,3.0,1.55e-09,3.999999999999986e-12
5.0,-0.19993585751050247,-0.16010579307406841,0.13906048414429495,-0.1999999999999999,-0.15999999999999986,0.0,30.0,3.0,1.7360000000000002e-09,2.1908902300206566e-12
5.0,-0.18003897686768955,-0.15991524953627922,0.13903835708588536,-0.17999999999999988,-0.15999999999999986,0.0,0.0,4.0,2.0100000000000003e-09,3.999999999999986e-12
5.0,-0.16000026822020424,-0.16001924898599496,0.13903008471159,-0.15999999999999986,-0.15999999999999986,0.0,1.0,4.0,2.162e-09,3.3466401061363594e-12
5.0,-0.13998329296725404,-0.16002971207932726,0.1389538411529767,-0.13999999999999985,-0.15999999999999986,0.0,2.0,4.0,2.338e-09,5.215361924162133e-12
5.0,-0.11994465524111882,-0.1600181695753617,0.13888146301570192,-0.11999999999999983,-0.15999999999999986,0.0,3.0,4.0,2.556e-09,4.56070170039655e-12
5.0,-0.09998542773076205,-0.15994634750386472,0.13891036149581565,-0.09999999999999981,-0.15999999999999986,0.0,4.0,4.0,2.7619999999999998e-09,3.3466401061363594e-12
5.0,-0.08003272126310272,-0.16002242429199787,0.13883554390881564,-0.0799999999999998,-0.15999999999999986,0.0,5.0,4.0,2.9280000000000002e-09,1.7888543819998628e-12
5.0,-0.05998323095662928,-0.15996703087387038,0.1388249505712636,-0.059999999999999776,-0.15999999999999986,0.0,6.0,4.0,3.0420000000000005e-09,3.3466401061363005e-12
5.0,-0.04000047356588027,-0.15993065075210194,0.13882041680957863,-0.03999999999999976,-0.15999999999999986,0.0,7.0,4.0,3.132e-09,1.7888543819997886e-12
5.0,-0.019962982017342923,-0.1600514303749983,0.1387684760695888,-0.01999999999999974,-0.15999999999999986,0.0,8.0,4.0,3.2339999999999998e-09,2.190890230020702e-12
5.0,-1.3398629536101603e-05,-0.1599877389048196,0.1388056542448703,2.7755575615628914e-16,-0.15999999999999986,0.0,9.0,4.0,3.268e-09,1.7888543819998623e-12
5.0,0.01993492907860582,-0.15996291097090204,0.13886631542978045,0.020000000000000295,-0.15999999999999986,0.0,10.0,4.0,3.0780000000000003e-09,3.3466401061363005e-12
5.0,0.04004306699216763,-0.16007252359249374,0.1388659796933313,0.04000000000000031,-0.15999999999999986,0.0,11.0,4.0,2.872e-09,3.3466401061363005e-12
5.0,0.05999814801523408,-0.15999072105575474,0.13888186383387163,0.06000000000000033,-0.15999999999999986,0.0,12.0,4.0,2.7720000000000008e-09,1.7888543819997882e-12
5.0,0.08002770711676847,-0.16001396277066227,0.13889994765417574,0.08000000000000035,-0.15999999999999986,0.0,13.0,4.0,2.552e-09,5.215361924162126e-12
5.0,0.10000150484656257,-0.16004530323268812,0.13890621709530598,0.10000000000000037,-0.15999999999999986,0.0,14.0,4.0,2.53e-09,0.0
5.0,0.12001403784452379,-0.15992991309399207,0.13895431000243064,0.12000000000000038,-0.15999999999999986,0.0,15.0,4.0,2.252e-09,5.215361924162075e-12
5.0,0.13996032669583147,-0.15998267761503465,0.13899441871763885,0.1400000000000004,-0.15999999999999986,0.0,16.0,4.0,2.134e-09,2.190890230020702e-12
5.0,0.1599903406825287,-0.16005286144424502,0.13899539589572202,0.16000000000000042,-0.15999999999999986,0.0,17.0,4.0,1.8440000000000002e-09,6.693280212272582e-12
5.0,0.17997942401739964,-0.160034397196965,0.13898791740444505,0.18000000000000044,-0.15999999999999986,0.0,18.0,4.0,1.6239999999999998e-09,4.560701700396536e-12
5.0,0.19992526055923676,-0.15996351650842278,0.13902279639185705,0.20000000000000046,-0.15999999999999986,0.0,19.0,4.0,1.4240000000000003e-09,4.560701700396536e-12
5.0,0.22004011576396,-0.1600142071260381,0.13902570091443844,0.22000000000000047,-0.15999999999999986,0.0,20.0,4.0,1.258e-09,3.346640106136291e-12
5.0,0.23994956541281665,-0.16006192625607157,0.13901754569553443,0.2400000000000005,-0.15999999999999986,0.0,21.0,4.0,1.118e-09,3.346640106136291e-12
5.0,-0.26005878797455945,-0.13967208914990115,0.13904873059160394,-0.25999999999999995,-0.13999999999999985,0.0,22.0,4.0,1.4379999999999998e-09,1.109954954040928e-11
5.0,-0.23993506432447625,-0.14011974841586738,0.13898700513125944,-0.23999999999999994,-0.13999999999999985,0.0,23.0,4.0,1.532e-09,3.34664010613632e-12
5.0,-0.2201194208382301,-0.14007689976531884,0.13892634863611297,-0.21999999999999992,-0.13999999999999985,0.0,24.0,4.0,1.7479999999999998e-09,7.694153624668534e-12
5.0,-0.19987917004702005,-0.13999508932353572,0.13892711868860858,-0.1999999999999999,-0.13999999999999985,0.0,25.0,4.0,1.9959999999999997e-09,4.560701700396522e-12
5.0,-0.18006889215729144,-0.13999912936665776,0.13886382978466194,-0.17999999999999988,-0.13999999999999985,0.0,26.0,4.0,2.248e-09,5.215361924162126e-12
5.0,-0.16003819671257719,-0.14003160122794633,0.13885407652012544,-0.15999999999999986,-0.13999999999999985,0.0,27.0,4.0,2.454e-09,3.5777087639997247e-12
5.0,-0.13996518283208448,-0.13997127146955363,0.13883509334953142,-0.13999999999999985,-0.13999999999999985,0.0,28.0,4.0,2.646e-09,4.560701700396579e-12
5.0,-0.11996763699258253,-0.13995067934613548,0.13878629845038953,-0.11999999999999983,-0.13999999999999985,0.0,29.0,4.0,2.818e-09,1.7888543819998623e-12
5.0,-0.09993297829138457,-0.14004549396121718,0.13876648290995403,-0.09999999999999981,-0.13999999999999985,0.0,30.0,4.0,3.128e-09,7.694153624668537e-12
5.0,-0.07997387899626605,-0.140012706977584,0.13872554136163373,-0.0799999999999998,-0.13999999999999985,0.0,0.0,5.0,3.2900000000000004e-09,2.8284271247462384e-12
5.0,-0.06003229183183384,-0.13999166017588477,0.1387102198503945,-0.059999999999999776,-0.13999999999999985,0.0,1.0,5.0,3.442e-09,3.3466401061362803e-12
5.0,-0.03996575514081992,-0.1401022009099553,0.13863084630229144,-0.03999999999999976,-0.13999999999999985,0.0,2.0,5.0,3.52e-09,0.0
5.0,-0.01995319106768667,-0.14001055426896702,0.1386787586838077,-0.01999999999999974,-0.13999999999999985,0.0,3.0,5.0,3.6e-09,0.0
5.0,-1.12093962333637e-05,-0.13996728067746755,0.13869649558663083,2.7755575615628914e-16,-0.13999999999999985,0.0,4.0,5.0,3.66e-09,0.0
5.0,0.020005414748152414,-0.14000791736582407,0.13872731893873325,0.020000000000000295,-0.13999999999999985,0.0,5.0,5.0,3.512e-09,3.3466401061362807e-12
5.0,0.040030644710314686,-0.14003586805097,0.1387772257263426,0.04000000000000031,-0.13999999999999985,0.0,6.0,5.0,3.336e-09,3.5777087639996605e-12
5.0,0.05998222608504376,-0.1400888593265327,0.13876173106194173,0.06000000000000033,-0.13999999999999985,0.0,7.0,5.0,3.2240000000000004e-09,2.1908902300206114e-12
5.0,0.08001309401676802,-0.13996972025104248,0.13880432483675376,0.08000000000000035,-0.13999999999999985,0.0,8.0,5.0,3.0399999999999994e-09,6.3245553203367895e-12
5.0,0.09990579475644461,-0.1400762285526993,0.1388093055627349,0.10000000000000037,-0.13999999999999985,0.0,9.0,5.0,2.944e-09,2.1908902300206114e-12
5.0,0.12004810369534029,-0.14002699919698064,0.13881617861321588,0.12000000000000038,-0.13999999999999985,0.0,10.0,5.0,2.6499999999999997e-09,8.48528137423858e-12
